,customer_id,product_id,type,brand,category,shop_category,date
89143,412676,136169,1,Other,Phone,Electronics,2018-02-04
20909,170565,362442,1,DELL,Notebook,Electronics,2018-02-22
5146,1494112,289214,1,Apple,Phone,Electronics,2018-02-08
146501,537036,151687,1,Apple,Phone,Electronics,2018-04-08
163579,256441,327978,1,Lipton,Tea,Food,2018-03-16
42247,29671,47755,1,Apple,Phone,Electronics,2018-03-08
181749,555981,216590,1,Chando,Foundation Make-up,Beauty Makeup,2018-03-17
118844,1373070,159760,1,Apple,Phone,Electronics,2018-04-15
103114,1307515,8046,1,Other,Sunscreen Cream,Beauty Makeup,2018-03-25
142116,979018,162153,1,Apple,Tablet,Electronics,2018-02-05
108407,1319581,80939,1,Other,Cookie,Food,2018-03-18
66018,1097573,122221,1,CLINIQUE,Facial Essence,Beauty Makeup,2018-02-07
89267,751355,218674,1,Other,Nut,Food,2018-04-09
88166,138660,205135,1,Other,Face Cream,Beauty Makeup,2018-02-22
124928,899067,17542,1,Other,Coat,Clothes,2018-03-29
79163,433792,182779,1,DELL,Notebook,Electronics,2018-02-27
86191,56620,204151,1,Other,Foundation Make-up,Beauty Makeup,2018-02-17
82767,1299904,216371,1,Huawei,Tablet,Electronics,2018-02-03
40530,1447629,211102,1,Apple,Tablet,Electronics,2018-02-20
9906,71139,230299,1,Kuka,Bed,Furniture,2018-04-06
73932,601188,279903,4,Kuka,Sofa,Furniture,2018-03-06
52194,687495,292682,1,HP,Notebook,Electronics,2018-03-31
73320,398302,199647,1,Other,Sunscreen Cream,Beauty Makeup,2018-03-10
16224,1287874,242837,1,Midea,Washing Machine,Household Eletric Appliance,2018-03-20
152546,1114491,206548,1,Other,Facial Mask,Beauty Makeup,2018-03-12
120033,638287,321946,1,Other,Coat,Clothes,2018-04-11
173750,948034,258625,1,HLA,Coat,Clothes,2018-03-26
13277,180477,366272,4,Other,Sunscreen Cream,Beauty Makeup,2018-02-09
151370,924204,243569,1,Apple,Phone,Electronics,2018-02-08
94600,276244,82843,5,Lipton,Tea,Food,2018-04-07
52076,982028,261707,1,Other,Phone,Electronics,2018-03-06
79978,169264,72736,1,Other,Coat,Clothes,2018-03-29
125671,919599,327014,1,Vivo,Phone,Electronics,2018-02-02
169626,138099,71282,1,Apple,Tablet,Electronics,2018-04-06
39588,1434046,129438,1,Other,Phone,Electronics,2018-03-22
159301,231825,95347,1,Estee Lauder,Foundation Make-up,Beauty Makeup,2018-02-16
83880,550038,374218,1,Other,Coat,Clothes,2018-02-03
148117,925696,250635,1,Huawei,Phone,Electronics,2018-03-16
136312,1348573,305816,1,Huawei,Phone,Electronics,2018-02-06
83391,1181588,108475,1,Apple,Phone,Electronics,2018-02-14
177057,1340497,309403,1,Other,Eye Shadow,Beauty Makeup,2018-04-10
164473,1447601,197855,1,Other,Coat,Clothes,2018-02-23
151836,594835,194289,1,Other,Coat,Clothes,2018-03-23
44292,31854,248051,1,Huawei,Phone,Electronics,2018-02-06
147580,1339396,105880,1,DELL,Notebook,Electronics,2018-02-20
66957,357219,45621,1,Huawei,Tablet,Electronics,2018-03-13
21574,677972,127237,1,SK-II,Perfume,Beauty Makeup,2018-03-08
55420,1377192,199066,1,Lipton,Tea,Food,2018-03-31
96594,1401830,163657,5,Other,Cookie,Food,2018-03-16
141232,1022723,248051,1,Huawei,Phone,Electronics,2018-02-24
47787,818437,202886,1,Proya,Perfume,Beauty Makeup,2018-03-09
112086,800825,277992,1,Adidas,Sport Suit,Outdoor Sports,2018-02-27
118010,1480561,245619,1,Huawei,Phone,Electronics,2018-03-04
41296,649034,256142,1,Apple,Tablet,Electronics,2018-03-04
156516,875622,42832,1,Other,Coat,Clothes,2018-02-03
24361,600294,356317,1,Other,Foundation Make-up,Beauty Makeup,2018-03-13
53037,1365253,6701,1,Other,Facial Moisturizer,Beauty Makeup,2018-02-05
111674,968226,303258,1,Li-Ning,Football,Outdoor Sports,2018-03-26
20544,1013580,90614,1,Proya,Foundation Make-up,Beauty Makeup,2018-02-09
4293,484501,322692,1,Other,Face Cream,Beauty Makeup,2018-02-24
131664,736642,70859,1,Apple,Phone,Electronics,2018-03-16
171603,861468,297451,1,Vivo,Phone,Electronics,2018-04-14
74568,1135740,230078,4,Lancome,Eye Shadow,Beauty Makeup,2018-03-20
114165,146528,239409,4,Lancome,Facial Mask,Beauty Makeup,2018-03-04
118958,579170,19085,1,Other,Cookie,Food,2018-03-06
123658,444940,213187,1,HP,Notebook,Electronics,2018-02-02
16927,1060064,66205,1,Huawei,Phone,Electronics,2018-02-24
75303,2774,235019,4,illuma,Milk Power,Mother and Infant,2018-04-11
57420,580821,56299,1,Other,Coat,Clothes,2018-03-22
127163,584403,322590,1,Other,Coat,Clothes,2018-03-14
9108,147314,119297,1,Ton Lion,Coat,Clothes,2018-02-27
81757,176509,51116,1,Baleno,Coat,Clothes,2018-02-08
154094,498060,96999,1,Lipton,Tea,Food,2018-02-28
148725,21435,127531,1,Innisfree,Facial Essence,Beauty Makeup,2018-04-15
153619,476572,209677,1,Lipton,Tea,Food,2018-03-20
66968,1430090,68468,1,Chando,Foundation Make-up,Beauty Makeup,2018-04-15
46489,961341,153599,1,Huawei,Phone,Electronics,2018-02-03
64079,295428,17511,1,Huawei,Phone,Electronics,2018-04-05
107989,380951,144513,1,Other,Eye Shadow,Beauty Makeup,2018-03-23
5501,337196,229982,1,Other,Cookie,Food,2018-03-20
15263,1419892,259017,4,Other,Cookie,Food,2018-04-14
76685,689011,368586,1,Other,Facial Essence,Beauty Makeup,2018-03-05
101218,493196,284013,1,Chando,Lipstick,Beauty Makeup,2018-03-31
11948,1355471,25587,1,Acer,Notebook,Electronics,2018-03-29
168325,1285341,346840,1,Lenovo,Notebook,Electronics,2018-04-08
141920,1368138,173334,1,Lipton,Tea,Food,2018-04-10
129995,546254,204276,1,Konka,Refrigerator,Household Eletric Appliance,2018-03-13
93589,86846,173334,3,Lipton,Tea,Food,2018-04-12
126576,699659,167003,1,Huawei,Phone,Electronics,2018-02-07
77351,286276,356534,1,UNIQLO,Coat,Clothes,2018-03-16
73455,159022,156409,4,CLINIQUE,Facial Essence,Beauty Makeup,2018-02-03
49998,268399,348265,1,Lenovo,Notebook,Electronics,2018-04-11
159890,1366817,213983,1,Other,Candy,Food,2018-03-12
37061,371369,16106,1,Sony,Digital Camera,Electronics,2018-03-15
104853,607992,123277,1,Other,Phone,Electronics,2018-02-14
71973,1193070,133835,1,Huawei,Tablet,Electronics,2018-03-12
47501,388296,320471,1,Baleno,Coat,Clothes,2018-02-08
16443,1563706,132819,1,Other,Facial Essence,Beauty Makeup,2018-03-06
100813,421406,331723,1,Li-Ning,Football,Outdoor Sports,2018-02-28
11445,187281,105583,1,Lipton,Tea,Food,2018-02-27
136346,489033,34308,1,Sumsung,Phone,Electronics,2018-02-16
28814,970863,110493,1,Calbee,Oatmeal,Food,2018-02-06
116940,626863,62290,1,Sumsung,Phone,Electronics,2018-02-05
152092,828856,39036,1,Huawei,Phone,Electronics,2018-04-07
125456,1191253,290277,1,H&M,Coat,Clothes,2018-03-10
140616,1553873,196436,1,Microsoft,Xbox,Electronics,2018-02-10
171666,1413946,355806,1,Midea,Washing Machine,Household Eletric Appliance,2018-02-11
81725,1096440,62965,1,PEACEBIRD,Coat,Clothes,2018-04-07
176754,1351015,285011,1,illuma,Milk Power,Mother and Infant,2018-03-01
178554,570990,303337,1,Other,Makerup Water,Beauty Makeup,2018-03-14
323,61952,195412,1,Huawei,Phone,Electronics,2018-03-03
74762,1400558,72266,4,LittleSwan,Washing Machine,Household Eletric Appliance,2018-02-23
74041,1477723,32590,4,Jeans West,Jeans,Clothes,2018-02-03
155254,727621,367286,1,Other,Phone,Electronics,2018-02-19
35354,994987,140105,1,Sumsung,Phone,Electronics,2018-02-02
165056,1411524,86402,1,illuma,Milk Power,Mother and Infant,2018-03-07
78762,90355,177209,1,Olay,Eye Shadow,Beauty Makeup,2018-03-15
105019,964592,112472,1,Lipton,Tea,Food,2018-03-23
111545,319943,199587,1,Sony,Digital Camera,Electronics,2018-04-05
6290,239421,292105,1,Midea,Washing Machine,Household Eletric Appliance,2018-03-07
119778,785264,224002,1,CLINIQUE,Facial Essence,Beauty Makeup,2018-02-22
104474,1536579,2501,1,Li-Ning,Basketball,Outdoor Sports,2018-02-18
70013,427891,281779,1,Nestle,Coffee,Food,2018-03-09
4645,741956,170805,1,Apple,Phone,Electronics,2018-02-02
135598,848434,103083,1,Sumsung,Phone,Electronics,2018-04-02
100548,139529,284036,1,Microsoft,Xbox,Electronics,2018-02-22
118248,636031,354560,1,Lipton,Tea,Food,2018-03-24
50022,990298,171782,1,Sumsung,Phone,Electronics,2018-02-11
55266,469395,142989,1,HLA,Coat,Clothes,2018-02-17
9019,220275,239257,1,Midea,Air Conditioner,Household Eletric Appliance,2018-04-04
101136,529057,157852,1,Other,Phone,Electronics,2018-02-27
148584,707518,271304,1,Other,Facial Essence,Beauty Makeup,2018-02-27
181161,1094256,156142,1,Huawei,Phone,Electronics,2018-03-05
55644,645911,42819,1,Other,Coat,Clothes,2018-02-04
165075,1458100,10006,1,Innisfree,Facial Essence,Beauty Makeup,2018-03-26
31207,1351563,296566,1,Midea,Induction Cooker,Household Eletric Appliance,2018-03-22
44043,992691,57947,1,Opple,Light,Furniture,2018-04-10
163982,947181,300957,1,Haier,Television,Household Eletric Appliance,2018-03-20
114732,1248930,171470,4,Other,Foundation Make-up,Beauty Makeup,2018-03-15
96312,1597615,215228,3,LEDIN,Coat,Clothes,2018-04-10
142906,1004702,217289,1,H&M,Coat,Clothes,2018-02-19
42043,1438871,252441,1,Playboy,Coat,Clothes,2018-03-24
178451,195384,125519,1,Haier,Television,Household Eletric Appliance,2018-03-15
60754,1252123,146942,1,HLA,Coat,Clothes,2018-04-12
140713,450908,145116,1,Other,Phone,Electronics,2018-02-10
182320,772554,248051,1,Huawei,Phone,Electronics,2018-02-14
132858,841787,152015,1,Huawei,Phone,Electronics,2018-03-06
121860,1449220,244493,1,Lipton,Tea,Food,2018-03-17
24908,956697,2787,1,Other,Facial Moisturizer,Beauty Makeup,2018-03-30
2528,255160,17594,1,Apple,Phone,Electronics,2018-04-01
92873,1040963,193704,2,Apple,Phone,Electronics,2018-03-31
176247,611844,235235,1,Huawei,Phone,Electronics,2018-02-03
29901,628860,225421,4,LittleSwan,Washing Machine,Household Eletric Appliance,2018-04-09
872,683663,67216,1,Midea,Induction Cooker,Household Eletric Appliance,2018-03-30
45133,1581493,218287,1,Huawei,Phone,Electronics,2018-02-10
119118,1463060,319860,1,Other,Cookie,Food,2018-03-26
73554,206041,139039,4,LEDIN,Coat,Clothes,2018-02-08
13206,722550,224458,4,Other,Coat,Clothes,2018-02-05
156282,698543,255631,1,Huawei,Tablet,Electronics,2018-02-03
83479,947239,284327,1,Apple,Phone,Electronics,2018-03-16
54549,335910,10182,1,Acer,Notebook,Electronics,2018-02-23
117008,1489127,313665,1,Estee Lauder,Lipstick,Beauty Makeup,2018-02-22
83478,552177,260233,1,Other,Facial Moisturizer,Beauty Makeup,2018-02-21
132721,1010682,268412,1,Li-Ning,Basketball,Outdoor Sports,2018-04-09
58701,6848,98594,4,UNIQLO,Coat,Clothes,2018-02-12
42653,1249952,174885,1,DELL,Notebook,Electronics,2018-04-01
89198,1540239,107331,1,Olay,Sunscreen Cream,Beauty Makeup,2018-04-01
115919,1300731,71680,1,Redmi,Phone,Electronics,2018-04-03
13025,1394128,216544,1,Lipton,Tea,Food,2018-03-25
76506,1512320,202497,1,Vivo,Phone,Electronics,2018-02-02
35182,363824,130284,1,Quanyou,Bed,Furniture,2018-04-13
148182,368903,233420,1,Other,Phone,Electronics,2018-02-02
126578,192756,152092,1,Other,Candy,Food,2018-03-14
44839,1594478,90965,1,Other,Phone,Electronics,2018-02-26
664,1220684,73358,1,Redmi,Phone,Electronics,2018-02-18
89943,279373,171645,5,Huawei,Phone,Electronics,2018-03-22
60342,124665,70859,1,Apple,Phone,Electronics,2018-02-01
63208,234806,180945,1,Other,Phone,Electronics,2018-03-14
122901,16176,57121,1,Vivo,Phone,Electronics,2018-02-19
36007,1106348,103243,1,LEDIN,Coat,Clothes,2018-02-17
27803,1439118,31583,1,Huawei,Phone,Electronics,2018-04-04
73338,419428,298974,1,Apple,Phone,Electronics,2018-02-03
163740,232359,347832,1,Other,Candy,Food,2018-02-26
49655,864663,19758,1,Innisfree,Face Cream,Beauty Makeup,2018-03-24
46655,703434,168611,1,Apple,Phone,Electronics,2018-04-15
27914,393600,179894,1,Quanyou,Bed,Furniture,2018-03-20
69897,547699,303600,1,Haier,Refrigerator,Household Eletric Appliance,2018-03-25
53249,518169,59059,1,Other,Cookie,Food,2018-02-26
71010,519874,349512,1,Lancome,Foundation Make-up,Beauty Makeup,2018-03-06
157735,1298457,135136,1,Other,Coat,Clothes,2018-02-10
22337,3365,52164,1,Playboy,Coat,Clothes,2018-02-02
135093,914447,233176,1,Apple,Tablet,Electronics,2018-02-08
1056,103048,167349,1,Lipton,Tea,Food,2018-04-03
63565,1405742,108880,1,Supor,Rice Cooker,Household Eletric Appliance,2018-03-19
102666,878681,198759,1,Other,Phone,Electronics,2018-02-10
104,1263158,169194,1,Apple,Phone,Electronics,2018-03-23
149828,1405792,124269,1,ELand,Coat,Clothes,2018-02-06
99670,75703,289214,1,Apple,Phone,Electronics,2018-04-05
10481,722104,242996,1,Other,Coat,Clothes,2018-03-17
68450,841496,336998,1,Other,Perfume,Beauty Makeup,2018-03-07
59011,271265,344057,4,Proya,Foundation Make-up,Beauty Makeup,2018-03-05
116434,306387,227184,1,Loreal,Facial Essence,Beauty Makeup,2018-02-22
83474,1499271,292358,1,DELL,Notebook,Electronics,2018-03-10
52444,209445,142041,1,Opple,Light,Furniture,2018-03-20
114640,151067,235134,4,Other,Foundation Make-up,Beauty Makeup,2018-03-11
91700,1040248,229873,5,illuma,Milk Power,Mother and Infant,2018-03-14
181454,1502818,301377,1,Huawei,Phone,Electronics,2018-02-06
166767,14595,36755,1,Other,Coat,Clothes,2018-02-04
96070,1475860,247971,5,Huawei,Phone,Electronics,2018-03-24
64154,397077,178046,1,Estee Lauder,Lipstick,Beauty Makeup,2018-03-22
144713,1154634,269270,1,Vivo,Phone,Electronics,2018-03-21
101145,888080,58207,1,Apple,Phone,Electronics,2018-02-27
104752,1147927,45375,1,Danco,Cake,Food,2018-03-23
61212,961406,91440,1,Ton Lion,Coat,Clothes,2018-02-20
18001,1023479,327612,1,Nestle,Coffee,Food,2018-02-26
33710,1370104,232024,1,Other,Cookie,Food,2018-02-08
129860,1516701,247152,1,Huawei,Tablet,Electronics,2018-02-14
40636,1039694,182420,1,Other,Candy,Food,2018-02-17
32695,103333,219781,1,Apple,Tablet,Electronics,2018-03-10
135267,694336,205578,1,Sony,Digital Camera,Electronics,2018-03-29
45016,395019,238458,1,Innisfree,Face Cream,Beauty Makeup,2018-02-22
156784,293165,97009,1,Opple,Light,Furniture,2018-02-10
125608,945472,350837,1,Apple,Tablet,Electronics,2018-04-03
120496,1197008,194802,1,Huawei,Phone,Electronics,2018-03-21
172512,564557,297194,1,Other,Facial Essence,Beauty Makeup,2018-03-11
154526,266418,137965,1,Redmi,Phone,Electronics,2018-03-19
59634,925711,374293,4,illuma,Milk Power,Mother and Infant,2018-02-18
140231,1294192,342839,1,Playboy,Coat,Clothes,2018-02-12
95829,644706,284326,2,Acer,Notebook,Electronics,2018-04-09
60482,821338,255216,1,Huawei,Phone,Electronics,2018-02-12
175065,1596407,70058,1,Huawei,Phone,Electronics,2018-02-22
35922,384772,304975,1,Lipton,Tea,Food,2018-02-06
79073,687707,338772,1,Other,Coat,Clothes,2018-02-10
141824,723721,313668,1,BE&CHERRY,Nut,Food,2018-04-14
86362,888188,95898,1,Huawei,Tablet,Electronics,2018-02-12
15319,107623,365857,4,Chando,Lipstick,Beauty Makeup,2018-04-15
126654,481255,155729,1,Huawei,Phone,Electronics,2018-03-25
82598,1325312,210246,1,Huawei,Tablet,Electronics,2018-03-01
65223,1181344,39098,1,Huawei,Phone,Electronics,2018-03-01
124177,1302058,209743,1,Huawei,Tablet,Electronics,2018-03-05
166526,998946,241751,1,Other,Phone,Electronics,2018-04-15
11117,436026,34600,1,Huawei,Phone,Electronics,2018-03-20
11218,100718,342653,1,LukFook,Necklace,Jewellery Accessories,2018-02-26
72137,313022,14570,1,Apple,Tablet,Electronics,2018-02-08
153332,465588,346350,1,HLA,Coat,Clothes,2018-04-05
43560,1144731,140835,1,Other,Coat,Clothes,2018-02-04
73665,521659,211308,4,Joyoung,Rice Cooker,Household Eletric Appliance,2018-02-20
1101,1323667,25375,1,Vivo,Phone,Electronics,2018-02-20
73481,122753,335332,4,illuma,Milk Power,Mother and Infant,2018-02-04
74868,1293546,58826,4,LittleSwan,Washing Machine,Household Eletric Appliance,2018-03-28
148387,1090937,173028,1,Vivo,Phone,Electronics,2018-02-01
80557,1496624,86515,1,Other,Coat,Clothes,2018-02-20
61747,1357563,352318,1,DELL,Notebook,Electronics,2018-04-15
20129,970178,167016,1,Proya,Foundation Make-up,Beauty Makeup,2018-03-29
134971,1381759,41794,1,Sumsung,Phone,Electronics,2018-04-04
41399,555689,150624,1,Other,Coat,Clothes,2018-04-06
91718,70671,77623,5,Lipton,Tea,Food,2018-04-01
181662,513690,259616,1,Huawei,Tablet,Electronics,2018-02-24
48483,799317,257980,1,Other,Facial Moisturizer,Beauty Makeup,2018-02-13
172312,1525979,2520,1,Other,Makerup Water,Beauty Makeup,2018-03-18
110747,656603,365567,1,LEDIN,Coat,Clothes,2018-02-05
119519,372820,301296,1,Nike,Basketball Shoes,Outdoor Sports,2018-03-15
39284,223118,12221,1,Apple,Tablet,Electronics,2018-03-31
20598,1309529,38810,1,Li-Ning,Football,Outdoor Sports,2018-03-19
161123,118469,25673,1,Other,Lipstick,Beauty Makeup,2018-04-06
167131,948615,73565,1,Other,Coat,Clothes,2018-02-07
179745,979080,123580,1,ERKE,Running Shoes,Outdoor Sports,2018-02-16
109197,115150,102587,1,Other,Phone,Electronics,2018-02-07
52629,59611,23732,1,Olay,Face Cream,Beauty Makeup,2018-02-03
151198,827054,86833,1,UNIQLO,Coat,Clothes,2018-04-11
177121,1395108,128939,1,Huawei,Phone,Electronics,2018-03-17
27442,344315,15467,1,Vivo,Phone,Electronics,2018-02-02
15068,103300,57979,4,LukFook,Bracelet,Jewellery Accessories,2018-04-10
110379,563880,377431,1,Opple,Light,Furniture,2018-02-19
47085,89726,39473,1,Lipton,Tea,Food,2018-03-08
47063,1497847,91557,1,Playboy,Coat,Clothes,2018-02-09
114549,1284314,148220,4,Other,Candy,Food,2018-04-14
59126,379488,178968,4,Other,Foundation Make-up,Beauty Makeup,2018-03-08
130034,796387,53159,1,Lipton,Tea,Food,2018-03-06
130690,396740,252967,1,Lancome,Eye Shadow,Beauty Makeup,2018-03-10
430,590566,244542,1,HP,Notebook,Electronics,2018-02-10
179670,873594,360925,1,Huawei,Phone,Electronics,2018-02-02
181281,897453,268217,1,Huawei,Phone,Electronics,2018-02-03
20033,1342630,188706,1,Huawei,Phone,Electronics,2018-03-09
115047,458121,159238,4,Lipton,Tea,Food,2018-03-30
59514,21339,291599,4,Chando,Face Cream,Beauty Makeup,2018-03-14
138478,1050836,191644,1,Apple,Phone,Electronics,2018-02-14
65678,868039,309850,1,Other,Coat,Clothes,2018-02-24
169371,412861,86758,1,Apple,Tablet,Electronics,2018-04-09
150816,244698,287621,1,Li-Ning,Football,Outdoor Sports,2018-02-12
112610,1031818,160203,4,Lancome,Facial Essence,Beauty Makeup,2018-02-10
77850,1046416,155729,1,Huawei,Phone,Electronics,2018-03-30
131453,936152,136526,1,Other,Coat,Clothes,2018-03-20
90563,1462672,373043,3,Quanyou,Sofa,Furniture,2018-04-10
147462,1474702,172746,1,Nike,Running Shoes,Outdoor Sports,2018-03-01
169273,1342571,327788,1,H&M,Coat,Clothes,2018-02-14
149915,471502,339875,1,Other,Foundation Make-up,Beauty Makeup,2018-02-09
122169,114062,258492,1,Apple,Phone,Electronics,2018-03-06
113508,250334,377819,4,Joyoung,Rice Cooker,Household Eletric Appliance,2018-02-12
148701,745763,221361,1,Other,Coat,Clothes,2018-02-02
77562,1221070,75523,1,Sumsung,Phone,Electronics,2018-02-01
155652,902126,281593,1,Opple,Light,Furniture,2018-02-21
144372,806361,39454,1,Other,Phone,Electronics,2018-02-28
156133,315819,293266,1,LukFook,Ring,Jewellery Accessories,2018-02-02
177618,1524759,200122,1,HLA,Coat,Clothes,2018-02-01
89607,357867,37757,1,Other,Eye Shadow,Beauty Makeup,2018-03-07
92501,406330,327014,3,Vivo,Phone,Electronics,2018-04-08
130205,1517549,308993,1,Huawei,Tablet,Electronics,2018-03-16
153836,22021,56948,1,Nike,Running Shoes,Outdoor Sports,2018-03-21
24653,1105842,354450,1,Other,Candy,Food,2018-03-16
60121,1157647,67216,4,Midea,Induction Cooker,Household Eletric Appliance,2018-03-01
23932,192238,199835,1,Other,Candy,Food,2018-03-18
145087,389112,83673,1,Sumsung,Phone,Electronics,2018-03-18
26959,859734,96009,1,Chando,Eye Shadow,Beauty Makeup,2018-02-12
21941,5952,289519,1,Quanyou,Bed,Furniture,2018-03-17
26256,85413,255312,1,Lipton,Tea,Food,2018-02-07
29281,1020636,173812,1,Huawei,Tablet,Electronics,2018-03-11
155324,249444,141737,1,Lipton,Tea,Food,2018-02-06
143061,278101,354382,1,Li-Ning,Football,Outdoor Sports,2018-03-21
80604,101520,372156,1,Other,Coat,Clothes,2018-03-13
52942,404607,82476,1,Lipton,Tea,Food,2018-03-22
91693,348077,325379,5,Other,Coat,Clothes,2018-02-13
8847,591292,126957,1,Lancome,Makerup Water,Beauty Makeup,2018-03-05
113987,1557097,33141,4,Other,Face Cream,Beauty Makeup,2018-03-29
101192,1307604,179441,1,H&M,Coat,Clothes,2018-02-14
27034,1385021,285645,1,Other,Coffee,Food,2018-03-21
964,572366,276515,1,Gree,Air Conditioner,Household Eletric Appliance,2018-02-08
102440,1293275,354186,1,Other,Nut,Food,2018-02-01
64693,522224,95400,1,Other,Coat,Clothes,2018-03-24
40994,234800,97269,1,KOPIKO,Coffee,Food,2018-02-03
48258,1102270,316822,1,Apple,Phone,Electronics,2018-02-23
100550,139529,377183,1,LEDIN,Coat,Clothes,2018-03-23
121809,641865,342730,1,PEACEBIRD,Coat,Clothes,2018-02-02
43478,1227334,298143,1,Konka,Washing Machine,Household Eletric Appliance,2018-02-08
137420,1447388,281839,1,Lipton,Tea,Food,2018-03-02
55101,1255232,211872,1,HLA,Coat,Clothes,2018-03-22
141959,924692,113960,1,Other,Phone,Electronics,2018-02-24
96505,1185465,50202,3,Haier,Television,Household Eletric Appliance,2018-04-12
