vender_id,shop_id,fans_num,vip_num,shop_reg_tm,cate,shop_score
8201,10097,22184,32925,2017-5-24,86,9.587396
6605,3467,14088,223896,2015-12-10,86,9.087143
2707,5255,738,3805,2017-5-18,86,9.180925
1317,5679,35344,13831,2017-5-18,86,9.555717
959,4888,70034,109478,2017-7-18,86,9.593205
8808,133,1035,2950,2017-12-12,86,9.752682
2796,3707,1302,3447,2016-5-27,86,9.451507
8003,8533,1816,3435,2017-7-14,86,9.755075
9363,9308,2399,121141,2016-7-7,86,9.316883
3396,6927,8130,43921,2018-1-5,86,9.590854
466,7493,5374,48760,2015-6-12,86,9.350183
6729,4556,1650,2482,2017-2-28,86,9.826992
3760,1409,3068,12896,2014-7-8,86,9.620396
9215,3091,10758,3954,2017-7-11,86,9.566744
8989,7349,4324,17520,2017-11-15,86,9.592883
9692,67,517,3952,2016-9-23,86,9.588583
4016,3618,37821,141124,2014-1-3,86,9.623088
1481,4951,33239,3227,2017-2-13,86,9.568416
7643,8702,9175,14289,2016-2-17,86,9.36958
8227,6956,15582,100690,2016-2-19,86,9.359377
620,1949,1145,12574,2017-2-16,86,9.473297
8844,3675,15695,214405,2013-3-1,86,9.359147
7717,7984,81,453,2016-9-22,86,9.519183
6464,2713,3518,7915,2016-4-1,86,9.32726
297,2952,6580,19753,2016-10-19,86,9.485528
1927,2075,522,31723,2017-3-30,86,9.588326
7560,18,2375,32471,2015-6-4,86,9.522816
6591,2546,194,6973,2016-6-20,86,9.15064
9713,9100,4447,41663,2016-2-27,86,9.402904
6495,6629,1910,23768,2016-2-1,86,9.411412
7319,2550,192,14726,2016-9-19,86,9.775692
9140,10381,325874,224669,2017-2-6,86,9.60298
2245,1960,272,7395,2016-4-30,86,9.093403
4286,7902,10781,116776,2013-6-3,86,9.654253
3658,4943,2965,17371,2017-3-26,86,9.692748
5163,9708,975,1087,2016-1-13,86,9.412072
4410,6529,11023,42985,2015-4-9,20,9.593066
8389,7746,10670,394376,2013-5-23,20,9.579856
1988,3753,1870,21188,2018-2-23,20,9.917457
9077,1786,755,31110,2016-9-23,20,9.074093
8367,3027,1458,34935,2014-7-24,20,9.644018
4989,3820,280,7906,2016-9-20,20,9.034843
9230,7671,718,24343,2013-12-13,20,9.55721
1435,573,5535,202201,2012-6-19,20,9.13384
6526,8732,3799,48102,2015-2-13,20,9.830449
7722,3875,5828,79516,2015-5-11,20,9.706016
6642,7063,20152,314359,2015-12-7,20,9.478611
4877,4519,1769,29002,2017-11-3,20,9.727136
8451,9769,711,35651,2016-6-23,20,9.237506
5115,7909,14342,41420,2015-10-20,20,9.817816
7454,6933,46,2597,2018-1-12,20,9.805998
8594,7996,2207,93143,2014-10-26,35,9.504749
8963,3719,1130,2774,2016-4-19,35,9.857423
3231,1285,33201,70361,2013-6-17,35,9.751266
186,4181,305,1244,2018-3-5,35,10
23,1450,11446,153848,2015-8-25,35,9.324922
5726,8,2251,4016,2018-2-28,35,9.952936
134,5546,445,4204,2016-4-20,35,9.480049
368,2705,46017,37179,2016-1-20,35,9.132843
2491,7180,920,72612,2017-3-23,35,9.038989
1704,6770,432,26941,2016-1-11,35,9.114125
4201,4857,368,19065,2018-2-27,35,9.317604
8445,5263,4148,16866,2017-12-1,35,9.778524
3794,6082,305,1595,2016-2-16,35,9.412237
464,6728,8927,37183,2018-2-25,35,10
7380,1369,481,4031,2018-2-24,35,9.699421
2394,719,3942,14133,2018-2-23,35,9.551144
1444,523,76,5245,2016-10-20,35,9.701347
5180,2341,40,3144,2016-10-19,35,9.485739
9070,4639,1015,3831,2017-4-12,35,9.138386
9100,10150,27239,84107,2016-1-6,35,9.560606
8731,6002,6011,68360,2016-1-6,35,9.189913
4240,671,20765,24114,2018-2-23,35,9.975406
331,2877,9460,90862,2014-4-10,35,9.575961
9705,10026,38539,27392,2016-10-27,35,9.030344
2861,6028,1341,1067,2018-2-23,35,9.715908
9633,4834,3731,13414,2018-2-24,35,9.679295
5372,1438,1091,7647,2018-2-4,35,9.960259
8241,7616,1463,1501,2017-4-7,35,9.743388
9603,2858,535,21317,2017-4-8,35,9.10116
5400,2184,7009,15374,2018-2-3,35,9.604727
3867,1991,6948,5700,2018-2-3,35,-1
8577,4664,5022,7053,2016-10-19,35,9.671618
7863,2766,1030,2574,2016-10-25,35,9.548856
2664,6737,6324,6391,2018-2-7,35,9.78125
5727,8095,1452,20324,2015-1-31,35,9.588147
9260,692,24066,30316,2017-4-13,35,9.757177
6312,4646,28537,70490,2016-10-24,35,9.318597
5675,5585,640,38089,2015-9-7,35,9.291009
8114,6225,25410,64827,2016-10-24,35,9.503759
533,2853,15542,53199,2016-1-21,35,9.291437
6535,648,1131,4645,2017-4-18,35,9.732126
1335,2585,1444,691,2018-1-30,35,10
6037,4239,314,45266,2013-3-24,35,9.364776
4959,377,16702,6019,2018-1-19,35,9.144544
3334,5367,11731,224150,2014-3-18,35,9.328941
8597,9926,1578,16505,2018-1-19,35,9.450274
8008,990,4911,21502,2017-4-25,35,8.981365
4354,678,6274,13739,2017-5-2,35,9.512577
2524,1272,10418,80160,2015-6-16,35,9.578129
664,9855,103,4491,2018-1-17,35,9.58685
3492,926,494,2536,2018-1-16,35,9.773896
2442,10078,1879,2791,2018-1-12,35,9.669087
4977,9501,1305,21617,2018-2-10,35,9.429343
1402,7367,1732,103758,2016-4-12,35,9.418792
2523,7233,253,6900,2018-1-12,35,9.467602
4903,3948,1515,43682,2018-1-11,35,9.46315
3478,2972,220,2413,2017-9-25,35,9.501943
8843,8301,6194,10842,2017-9-12,35,9.776709
9155,932,648,18966,2014-5-8,35,9.629764
4419,1459,6056,7026,2018-1-11,35,10
5967,9775,6388,10533,2016-10-29,35,9.301484
2403,1843,3229,22582,2015-8-14,35,9.45466
3935,7181,20140,168596,2013-6-4,35,9.860782
1190,2152,1429,38509,2017-5-4,35,9.187545
2804,4284,285,5980,2018-1-22,35,9.489658
7061,1139,904,37237,2016-6-8,35,9.632025
4947,8707,2399,22518,2018-1-14,35,9.886379
7720,1372,8474,36997,2015-8-17,35,9.262862
8283,5381,9356,18559,2015-8-24,35,9.446333
4146,9875,55,8434,2017-5-20,35,9.451946
4322,2959,1159,36596,2017-7-4,35,9.04361
7778,5234,1108,24802,2017-5-9,35,9.326868
3823,9054,2139,87861,2013-5-23,35,9.156437
4095,3718,111,325,2017-12-29,35,9.633596
6794,3234,320,956,2017-12-29,35,9.75702
4510,8350,1297,34397,2016-5-25,35,9.544225
6732,2413,26100,30819,2017-5-10,35,9.795276
1847,2372,1058,1898,2018-1-10,35,9.599368
8981,9530,392,4310,2017-12-29,35,9.940023
3610,8339,4983,88955,2017-5-10,35,9.117823
228,10144,2282,2981,2016-5-26,35,9.784514
2594,1917,801,10875,2017-12-31,35,9.026759
4345,6846,35,81,2017-12-29,35,-1
9173,5455,529,4675,2017-12-26,35,9.174199
8526,6714,284,931,2017-12-29,35,9.970376
9280,6898,11066,8815,2017-12-27,35,9.991154
737,5807,7148,13722,2016-8-12,35,9.307892
8758,5675,768,2009,2017-5-15,35,9.624857
8346,6889,525,3220,2017-5-16,35,9.338175
3193,9696,1112,1683,2016-8-22,35,9.58659
1294,10225,1234,36473,2014-6-20,35,9.301358
4718,287,1255,32772,2016-11-30,35,9.494712
6869,8660,345,4154,2013-5-23,35,9.391937
1819,9171,21748,7867,2017-12-28,35,9.654044
838,7563,493,8877,2017-12-25,35,9.182693
5411,9911,9644,127161,2015-12-8,35,9.57061
2149,4555,155,2526,2017-12-28,35,9.385733
8102,8638,26805,35543,2017-5-17,35,9.832284
6799,1981,935,3555,2016-9-12,35,9.612654
9189,5129,49026,110726,2017-5-17,35,9.076385
8174,3474,44028,36595,2017-6-9,35,9.42628
1517,9824,5374,10547,2017-5-19,35,9.890636
2194,6716,787,10863,2017-5-25,35,9.070382
3278,6512,60494,24631,2015-12-14,35,9.714017
7638,2476,37826,78547,2015-1-30,35,9.713637
6513,7699,2560,10989,2017-6-7,35,9.424431
4149,9764,533,9327,2016-7-30,35,9.392636
2261,9003,20615,138312,2016-11-9,35,9.301175
6160,8813,4973,20996,2016-11-9,35,9.366082
4756,7279,59830,7801,2015-4-1,35,9.863914
2314,6931,8200,80979,2016-12-5,35,9.418056
3750,619,5884,26573,2013-5-29,35,9.652176
3960,5360,287,3224,2017-12-18,35,9.923613
613,9725,110,177,2017-12-22,35,9.709304
3611,738,1279,1794,2017-12-15,35,9.930622
2573,5712,5891,59458,2013-6-18,35,9.762776
5685,3569,65039,31805,2017-5-28,35,9.109181
5512,3542,21200,46328,2017-5-31,35,9.592647
8920,10343,644,3146,2016-7-12,35,9.438874
5451,8791,24351,49391,2017-9-13,35,9.503252
320,1023,1941,7636,2016-11-12,35,9.678388
5222,5345,12632,24413,2017-12-12,35,9.847114
4795,7627,1521,20741,2017-12-13,35,8.953955
9136,7387,851,2344,2017-6-6,35,9.353206
3000,1069,580,33701,2017-12-8,35,9.199295
6060,4890,2366,6055,2017-6-6,35,9.635772
5972,1151,305,2201,2017-7-6,35,9.666814
1127,3268,1963,8262,2016-11-16,35,9.818673
6141,9883,472,5618,2017-12-14,35,9.907658
1610,7831,2578,40796,2017-12-6,35,9.036375
5889,10130,2442,12038,2017-8-19,35,9.60424
565,1710,603,7994,2017-12-13,35,9.918731
2447,50,24847,49081,2017-9-19,35,9.411787
6175,1075,195,1333,2017-12-19,35,9.15599
9003,2468,42,2588,2018-1-10,35,9.202457
4384,7602,652,12335,2016-6-20,35,9.538459
2049,8894,3947,13346,2017-6-18,35,9.511976
4589,2611,836,16350,2017-6-17,35,9.4164
8698,1796,1344,2478,2017-12-15,35,9.968357
4002,10332,79,424,2016-11-18,35,9.586154
5666,5183,27,1863,2017-12-5,35,9.103981
7462,3660,291,16147,2017-12-6,35,9.018528
4810,6440,2611,78169,2015-11-18,35,9.01924
70,5481,4096,35748,2017-6-13,35,9.294706
6983,7669,18596,13100,2017-12-5,35,9.153479
1991,1545,1174,9943,2016-8-31,35,9.04921
8142,5920,9240,30331,2016-8-24,35,9.389382
522,9356,3366,970,2017-6-16,35,9.294691
6683,1817,211,1245,2017-12-5,35,10
8759,10002,1915,10245,2017-9-11,35,8.964717
2370,8228,23,2153,2017-12-4,35,9.760469
9128,3915,13,114,2017-12-25,35,-1
1572,2229,517,4241,2016-6-17,35,9.706711
9031,6550,73,1131,2017-12-1,35,9.708922
6013,7430,1912,19924,2015-6-30,35,9.613473
9206,9267,10122,79254,2015-6-29,35,9.430856
8619,4465,161218,353068,2013-5-23,35,9.592033
7527,9736,23513,98115,2016-12-13,35,9.481889
5496,8389,9817,16933,2014-3-17,35,9.525021
2574,8259,3722,49152,2017-6-19,35,9.409904
2288,5680,33,150,2017-6-27,35,-1
8537,1424,2548,32754,2017-11-28,35,9.11439
8836,7530,848,28375,2017-7-31,35,9.206002
3782,9684,13369,74559,2014-11-4,35,9.473913
3948,6704,584,1656,2017-11-29,35,9.603284
9249,1464,121,8931,2016-8-26,35,9.730537
5521,8954,5031,29021,2017-6-26,35,9.632198
4407,2067,665,1487,2017-12-4,35,9.912493
3667,7772,27092,18346,2016-11-24,35,9.605937
9437,10388,4680,38508,2016-3-29,35,9.338358
6603,8867,2307,4728,2014-12-27,35,9.557265
7043,5958,3732,2767,2016-11-25,35,9.789402
7321,1073,1654,67677,2016-11-28,35,9.162063
3687,3784,20022,42999,2015-5-27,35,9.253541
7593,4137,3769,8809,2014-12-19,35,9.971329
4914,6297,1509,34433,2017-9-23,35,9.322362
3092,2829,254,2968,2017-9-9,35,9.248373
2652,4931,1068,28053,2017-6-30,35,9.239244
3166,8307,676,2447,2017-7-15,35,9.718277
5011,1672,90,5950,2017-7-3,35,9.188245
4590,2967,55668,201443,2017-11-17,35,9.41192
1772,9803,2691,8093,2017-7-6,35,9.536907
7027,8544,75,5484,2017-7-17,35,9.374106
4111,1104,776,12741,2017-7-18,35,9.675339
555,9812,3064,15603,2017-7-7,35,9.60791
1588,3077,51776,32958,2016-8-25,35,9.420479
6026,6878,4861,52557,2017-11-16,35,9.818735
9255,10326,1402,8106,2017-7-7,35,9.821055
8614,4725,4215,3705,2017-11-16,35,8.994694
7227,9397,5487,43871,2016-12-13,35,9.747154
9203,4295,1227,3266,2017-9-18,35,9.071703
4230,2271,573,33867,2017-7-18,35,9.449623
2737,1275,35795,56984,2013-5-21,35,9.795678
8735,4275,151,260,2017-11-10,35,9.970789
5440,2621,16903,104056,2016-1-19,35,9.674373
9313,7195,380,1004,2017-7-18,35,9.548199
2238,9730,1568,39176,2017-11-9,35,9.439573
5813,6887,163,7014,2017-11-7,35,9.599577
4168,6744,1092,68530,2016-12-5,35,9.264025
8932,3598,7012,10829,2017-7-20,35,9.688027
1609,3658,1655,17082,2017-7-26,35,9.221345
1649,160,33795,18243,2017-11-2,35,9.890531
3318,10203,507,15506,2017-7-20,35,9.385391
7730,8627,3170,56896,2017-11-3,35,9.193911
3913,5827,1303,4606,2017-8-1,35,9.606884
8344,8331,7887,51234,2017-11-11,35,9.920951
8672,1389,965,5458,2015-7-8,35,9.41371
5578,2897,3603,48596,2017-11-2,35,9.589739
858,4765,31335,105056,2016-8-22,35,9.212519
6817,8685,127929,105269,2017-8-7,35,9.473243
3127,4539,402,465,2017-9-13,35,9.676158
7092,1755,12743,4159,2017-8-2,35,9.658085
9129,3666,65,2621,2017-8-10,35,9.434869
8625,8951,13,706,2017-11-7,35,9.532821
617,1942,3517,1997,2017-10-31,35,10
1103,1292,15300,38497,2016-12-8,35,9.837018
2478,183,1516,3878,2018-2-2,35,9.611431
1903,6391,22670,73743,2015-7-17,35,9.057766
7532,3549,9352,31934,2016-8-8,35,9.822831
5974,3836,1578,19560,2017-8-5,35,9.231946
9251,2783,1367,237,2017-11-6,35,9.727862
1496,9673,442,13944,2017-12-4,35,9.17382
2390,9071,458,6370,2017-8-11,35,9.476845
3791,7464,894,16795,2015-10-22,35,9.848681
5945,9483,11384,81896,2017-8-4,35,9.409583
9052,838,24299,59290,2017-8-4,35,9.428345
9565,8838,1694,23960,2014-6-19,35,9.205088
8053,3038,5950,18018,2014-6-11,35,9.928996
9144,654,896,3478,2017-10-23,35,9.47755
1081,2915,10329,51232,2015-7-8,35,9.719019
7513,4406,689,61862,2017-10-21,35,9.81669
5106,6298,1174,14499,2017-8-17,35,9.45681
265,9451,819,25420,2017-10-21,35,9.824787
1092,4796,5284,230883,2015-7-6,35,9.200823
706,4842,4894,74834,2017-9-8,35,9.161184
7877,3429,20,165,2017-10-20,35,9.596019
6237,8565,13170,6650,2017-10-20,35,9.461321
303,6399,2531,61062,2016-12-31,35,9.307541
1576,6385,183,5679,2017-10-23,35,9.499416
2497,10009,180,1844,2017-8-21,35,9.636765
770,9019,21658,2446,2016-12-20,35,9.616031
8182,5634,3063,2335,2017-8-19,35,9.800865
4070,155,1001,1344,2017-9-6,35,9.782616
5285,7516,3218,22125,2015-7-17,35,9.628854
1187,3177,701,17432,2016-12-23,35,9.298063
5554,4373,4606,16920,2016-5-10,35,9.376988
61,4887,194,5088,2017-8-21,35,9.179148
800,1158,1974,22761,2016-12-21,35,9.457964
5829,811,121,6660,2016-12-21,35,9.469998
5689,10146,209,5283,2017-11-23,35,9.486234
6583,7311,3439,165681,2015-7-8,35,9.167991
3904,2386,428,2332,2015-3-31,35,9.374461
1827,1525,1066,29537,2017-9-18,35,9.362445
3629,6726,50192,88635,2016-3-4,35,9.374816
5756,9851,692,15851,2017-8-26,35,9.625465
4352,9901,291,14175,2017-8-24,35,9.088667
1478,7178,330,4055,2017-10-11,35,9.510062
5478,3779,36427,24443,2017-8-28,35,9.513568
7167,2940,2911,16792,2017-9-4,35,9.657612
8437,8697,1135,24684,2017-9-7,35,9.671822
8374,6054,4501,13315,2016-6-24,35,9.564222
7263,3759,8590,114556,2013-5-23,35,9.884361
9471,8822,1871,9987,2017-9-4,35,9.624487
1794,3745,4379,16511,2016-6-20,35,9.489064
7986,6481,24025,25189,2017-8-31,35,9.430605
8753,503,9532,60139,2016-3-7,35,9.629204
5249,2567,234,18712,2017-10-23,35,8.97097
6712,9847,354,836,2017-11-8,35,10
5682,3006,8237,26294,2016-6-22,35,9.658388
1567,6614,10886,30055,2016-3-3,35,9.581056
739,1479,29491,79301,2016-6-21,35,9.39924
4446,5987,345,3845,2017-9-20,35,9.458299
5083,9569,47375,320329,2017-10-12,35,9.61395
7031,4243,445,42643,2017-9-30,35,9.187401
1488,8461,150,8402,2017-10-28,35,9.679391
747,7884,18193,85530,2017-3-9,35,9.626726
3152,4535,279,1110,2017-10-11,35,9.779968
7185,5124,25212,58434,2017-1-3,35,9.474525
9147,3254,88837,148259,2016-3-7,35,9.281582
9170,1090,7046,52569,2016-3-2,35,9.523234
153,2020,33283,33069,2017-9-27,35,9.840415
7749,5753,1101,36551,2017-9-22,35,9.646272
7063,2412,1286,4058,2017-9-12,35,9.67333
5548,2956,642,14190,2013-10-14,35,9.747285
4736,9335,2582,9861,2015-9-23,35,9.741833
8036,5873,51112,54173,2015-9-22,35,9.777223
2905,4432,5234,54360,2015-9-21,35,9.152717
2806,9283,2144,51923,2016-9-6,35,9.567622
9588,5845,1455,461,2016-6-28,35,-1
6545,1439,3903,32914,2015-4-16,35,9.731792
6996,8186,10667,312905,2013-8-20,35,9.441854
6912,6279,7084,26649,2014-12-12,35,8.982422
5808,4008,22921,20350,2013-8-16,35,9.872103
9698,2363,3384,84841,2013-8-14,35,9.55422
7601,9549,772,55735,2017-9-9,35,8.927898
9573,631,8424,71214,2016-6-6,35,9.499588
9168,5209,853,10380,2016-7-8,35,9.321282
6618,8466,1915,13310,2015-5-12,35,9.637757
2359,1799,7897,15456,2013-7-19,35,9.254363
6884,4393,18293,14233,2015-6-4,35,9.75307
3057,5654,9381,59320,2016-8-26,35,9.499369
9691,8220,8763,31770,2017-1-6,35,9.641917
3523,2641,3978,26198,2017-4-13,35,9.571786
236,9122,862,2488,2016-7-1,35,9.684989
1959,5163,4181,58129,2016-6-24,35,9.9422
6374,7252,285,13837,2016-7-14,35,9.014424
7020,10140,4573,4843,2017-1-14,35,9.561139
1615,9165,2385,154687,2016-9-13,35,9.355367
9449,4686,1210,6257,2017-1-13,35,9.895832
2843,1639,5630,61428,2015-1-7,35,9.54492
6926,8950,6230,17141,2017-2-10,35,9.619726
275,10058,1157,60761,2017-9-11,35,9.094022
3214,31,3531,6268,2016-9-21,35,9.153497
7012,7483,29094,106962,2014-8-5,35,9.656571
5518,10101,8835,332315,2013-5-13,35,9.22409
3322,7469,5386,9193,2016-6-28,35,9.14225
1859,5918,24780,67584,2016-7-5,35,9.211403
8947,7959,24192,42323,2016-2-19,35,9.628945
1357,3805,63147,23326,2014-8-2,35,9.496946
7265,9777,9771,3470,2017-10-9,35,-1
6566,6463,3271,126302,2017-2-10,35,9.01011
9216,7224,1017,3802,2016-2-25,35,9.780212
6093,559,9234,30630,2016-8-2,35,9.04496
6777,2376,16036,200063,2014-7-23,35,9.71183
6226,217,414,80715,2012-11-1,35,9.597571
9218,6524,2402,91653,2017-2-17,35,9.263109
4119,1744,1223,34427,2016-7-27,35,8.994178
1625,291,35295,310025,2017-2-20,35,9.570833
5774,765,72145,39748,2017-3-1,35,9.324441
6654,7922,3193,20791,2014-7-21,35,9.866179
4001,3985,23945,18251,2017-2-27,35,9.551227
3383,8270,25263,6013,2017-2-27,35,9.843786
5891,4058,188,8081,2017-3-9,35,9.622185
543,5295,2380,72055,2017-3-1,35,9.142559
1002,6408,2028,7829,2016-5-21,35,9.57039
607,5212,407,21934,2016-9-23,35,9.455548
8246,4554,3696,9664,2015-5-29,35,8.995604
2300,8467,389,14294,2018-3-30,35,9.003354
3939,4304,4695,27066,2015-9-8,35,9.825784
5287,4190,38,1025,2018-3-29,35,9.61628
1451,4026,1257,3358,2016-3-5,35,9.627964
8613,3326,6786,21645,2018-3-28,35,10
5990,3740,1129,28682,2014-11-4,35,9.39609
7443,4423,1520,7382,2016-1-22,35,9.507028
3762,504,387,20916,2018-3-22,35,9.45719
5076,2643,721,10137,2017-3-4,35,9.670383
7058,2883,15969,108516,2013-1-29,35,9.811242
2995,103,3932,17048,2018-3-21,35,10
2916,6074,5040,29761,2018-3-26,35,10
2730,2083,3311,10736,2018-3-22,35,-1
3345,3786,497,17618,2016-10-9,35,9.137799
8308,8858,2082,8726,2016-4-23,35,9.548023
1156,1176,1626,4235,2016-10-13,35,9.381049
3556,2257,26794,53635,2016-6-7,35,9.757993
2654,5545,31763,181037,2016-1-22,35,9.466692
5619,8368,21765,4827,2018-3-19,35,-1
44,100,414,22147,2016-10-11,35,9.573515
2052,2009,1113,36478,2015-3-12,35,8.971653
8330,6507,7323,7860,2018-3-12,35,9.722944
7203,8689,50917,227056,2015-6-4,35,9.544312
539,6216,35239,13646,2017-9-22,35,9.732208
2643,5543,2002,7371,2015-10-9,35,9.64566
4818,3951,21947,87199,2015-8-27,35,9.560251
5571,9033,556,15108,2018-3-27,35,9.50832
3114,9379,23,503,2018-3-8,35,9.123481
3674,8048,353,3531,2017-3-22,35,9.455788
6998,258,21274,9064,2018-3-6,35,9.741391
1170,5787,2696,17778,2016-1-15,35,8.869877
2332,1375,28066,23948,2015-9-22,89,9.410336
4597,6443,1719,15397,2013-10-29,89,9.711733
5869,3620,50755,143369,2013-5-23,89,9.509593
5269,10035,3668,38004,2014-9-10,89,9.442514
5268,8402,121,2150,2016-9-8,89,9.558963
205,2931,2037,4218,2017-9-3,89,9.439655
2402,8695,7887,44313,2014-10-22,89,9.744307
2734,4964,30476,14796,2016-10-10,89,9.798333
8678,1861,4256,9786,2015-12-7,89,9.030111
6838,9245,2903,8093,2017-5-27,89,9.588936
5114,9658,54,1249,2016-7-22,89,9.728494
8982,6868,57383,13627,2017-6-7,89,9.539053
8065,5309,263,7292,2017-11-18,89,9.724809
4864,4999,4693,20800,2015-8-4,89,9.536485
1203,3575,994,671,2017-3-21,89,9.453286
7280,5177,216,22496,2017-4-20,32,9.346316
3498,293,111916,237185,2013-10-28,32,9.475211
897,1842,1477,5099,2015-8-6,32,9.596017
1523,9128,7239,236425,2014-7-22,32,9.758614
4005,5947,24851,18164,2017-6-28,32,9.182935
1282,7798,1980,4204,2017-4-27,32,9.736679
9408,7511,7220,20533,2016-6-28,32,9.47544
171,6925,1818,18897,2017-5-19,32,9.209331
3189,7131,125,695,2018-1-8,32,9.725136
6999,6916,1774,24307,2015-8-27,32,9.45548
7456,5813,32568,69503,2017-3-31,32,9.383196
1613,1371,8220,244193,2013-5-23,32,9.74667
1251,8403,1325,32831,2017-3-23,32,9.400383
4098,7186,562,23012,2017-11-29,32,9.371247
5398,5734,1074,28334,2015-12-26,32,9.476593
5803,6810,197974,343871,2013-5-23,32,9.46307
6547,3557,874,12905,2015-6-8,32,8.877292
9233,3817,602,26446,2016-9-14,32,9.243921
3291,5326,26282,118690,2018-3-14,32,9.745871
8693,4499,29366,172505,2016-10-14,43,9.655879
9528,5956,126957,44284,2018-1-5,43,9.967824
5884,6277,4399,6284,2017-8-3,43,9.841285
3144,3014,23379,27315,2016-8-17,43,9.760094
9197,6006,6356,22651,2017-12-7,43,9.48898
2951,810,7343,57598,2017-2-16,43,8.939024
5309,2652,2656,8816,2017-8-3,43,9.32012
4927,6590,14045,59281,2016-4-2,43,9.614173
4380,6047,3252,12398,2018-1-16,43,9.402722
7417,7081,6822,48343,2017-3-8,43,9.781117
8868,6573,52633,99449,2017-9-11,43,9.791246
5750,1364,2841,13807,2016-8-4,43,9.559674
2767,6912,2795,121328,2016-7-13,43,8.913383
5333,8777,9729,58918,2016-7-4,80,9.660727
5325,7541,3143,9116,2017-8-16,80,8.94516
5034,276,440,16488,2016-12-16,80,9.354733
7138,6797,5673,4622,2018-3-5,80,9.764767
1894,7854,906,8770,2017-11-22,80,9.442701
7910,4949,2569,43993,2016-8-26,80,9.72345
3441,460,512,6671,2016-8-15,80,9.594978
6656,1038,6119,15774,2017-9-25,80,9.776487
6443,1681,3797,42248,2013-7-22,80,9.691376
5872,5198,11016,204321,2015-3-27,80,9.338762
9609,1296,1114,970,2017-6-15,72,9.565024
8279,8268,80,484,2017-2-7,72,9.644741
3332,6148,1504,11099,2016-8-7,72,9.309878
676,9,6972,26485,2015-3-20,72,9.581391
5161,2588,2158,14824,2015-2-12,4,9.435059
9367,989,1223,3210,2016-11-2,4,9.759888
3982,4732,1002,12328,2016-11-22,4,8.871446
5185,2821,9968,21212,2015-8-23,78,9.145174
9380,10168,7244,6236,2017-7-10,79,8.932578
8266,9838,41278,29916,2015-8-27,79,9.255987
7049,4803,480,2502,2015-8-7,79,9.439049
6765,9361,2418,6061,2015-9-25,68,9.557334
9322,2891,1791,4604,2016-9-5,68,9.737351
1000,4038,1180,2574,2018-2-2,68,9.674193
293,6197,7306,12133,2014-12-22,68,9.694432
7468,9796,50,196,2017-5-9,68,9.483022
9240,5173,186914,85968,2013-11-21,68,9.728899
7836,7058,3728,24102,2012-6-6,68,9.680928
616,4455,3036,9696,2017-6-7,68,9.587171
9429,8851,702,12845,2016-5-5,76,9.63714
6987,9417,4101,12632,2015-5-23,76,9.793968
714,5594,13981,63568,2013-9-26,76,9.612212
3130,576,29382,323194,2012-4-9,76,9.492466
2484,3717,4088,8795,2017-11-7,76,9.763704
7164,8179,2538,8637,2017-2-15,76,9.842554
8360,6948,10250,35129,2016-3-17,76,9.586917
3055,7113,24415,34091,2017-6-22,76,9.620269
7338,801,13886,72353,2015-9-11,76,9.063002
9368,4908,4255,41874,2012-10-26,76,9.732506
4364,5508,7616,32031,2016-3-24,76,9.134014
3043,10181,22820,29545,2016-9-1,76,9.477917
3593,8022,1022,16083,2014-6-12,76,9.547273
9440,5869,135,843,2016-6-6,76,9.426166
5951,2439,230,1243,2015-6-15,76,9.642465
5861,1277,2308,5419,2015-5-28,76,9.596637
8390,9135,11011,16085,2018-1-30,76,9.645471
1544,3387,16923,12523,2017-1-11,76,9.836337
5781,9731,3320,42829,2013-7-5,76,9.643176
8272,5530,12004,25147,2017-3-2,76,9.206095
6775,3503,2512,11684,2015-9-2,76,9.308177
6257,1972,14,20,2016-8-24,76,-1
1300,3150,62658,2798,2016-7-2,76,9.805351
5397,7577,3351,82631,2012-7-31,76,9.621478
3531,2241,10473,5456,2016-10-20,76,9.139531
9613,8806,9069,24308,2017-2-18,76,9.724551
7815,1181,1271,3820,2014-7-3,76,9.850432
